Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency
15,82,2,2,1,6,54,2,1,1,2,2.0,0,1,2,0,2.0,1.0,0,66,2.142857142857143
20,89,3,3,1,8,52,1,1,2,2,2.0,0,-1,3,0,2.0,2.0,0,69,2.2222222222222223
20,89,3,2,1,8,71,2,1,1,2,2.0,0,-1,1,0,3.0,3.0,1,68,2.2222222222222223
32,87,3,2,1,4,91,2,1,2,3,2.0,0,0,2,0,1.0,2.0,0,74,6.4
12,95,2,2,0,7,70,2,1,4,2,3.0,0,1,3,0,1.0,3.0,1,68,1.5
23,95,2,2,1,6,94,3,1,2,2,2.0,0,0,3,0,1.0,1.0,1,73,3.2857142857142856
29,83,2,1,0,8,62,1,1,4,3,2.0,0,-1,5,0,2.0,1.0,1,70,3.2222222222222223
34,77,2,3,0,9,52,2,1,0,2,2.0,1,0,4,0,1.0,2.0,0,69,3.4
18,86,2,2,1,6,88,2,1,2,2,3.0,0,0,2,0,2.0,3.0,1,68,2.5714285714285716
23,93,2,3,0,5,81,3,1,2,1,2.0,1,-1,1,0,2.0,1.0,1,71,3.8333333333333335
23,60,1,2,0,7,72,1,1,3,3,2.0,0,0,2,0,2.0,1.0,0,64,2.875
21,100,2,2,0,5,92,1,1,3,1,1.0,0,1,3,1,3.0,1.0,1,71,3.5
19,67,2,2,0,7,91,2,1,1,1,3.0,0,0,3,0,1.0,1.0,0,65,2.375
23,79,1,2,1,7,66,3,1,1,3,2.0,1,1,3,0,3.0,1.0,1,68,2.875
5,95,2,3,1,8,92,1,1,1,1,3.0,1,0,2,0,2.0,1.0,0,67,0.5555555555555556
24,69,2,3,1,7,67,2,1,2,2,3.0,0,-1,4,0,3.0,3.0,1,67,3.0
21,79,2,1,1,7,81,1,1,2,2,2.0,0,0,4,0,1.0,1.0,1,67,2.625
19,65,2,3,1,9,60,1,1,1,1,2.0,0,0,3,0,3.0,2.0,1,63,1.9
32,76,2,2,0,7,63,2,1,0,2,1.0,0,1,3,0,1.0,1.0,0,68,4.0
16,67,3,3,1,6,72,2,1,1,1,3.0,0,1,3,0,3.0,1.0,0,66,2.2857142857142856
18,75,2,2,1,7,66,3,1,1,3,3.0,0,1,4,0,1.0,1.0,1,67,2.25
32,75,2,1,1,6,56,2,1,3,2,2.0,0,0,2,0,2.0,2.0,0,68,4.571428571428571
15,100,3,2,1,5,74,2,1,2,3,2.0,1,0,3,0,3.0,1.0,1,72,2.5
17,100,2,2,0,5,76,1,1,3,1,3.0,1,0,3,0,3.0,2.0,0,70,2.8333333333333335
19,65,1,3,0,9,58,1,1,3,2,2.0,0,-1,4,0,1.0,2.0,0,62,1.9
25,89,2,1,1,6,59,2,1,2,1,2.0,0,0,2,0,2.0,1.0,0,69,3.5714285714285716
21,62,2,1,1,7,51,1,1,0,1,2.0,1,1,4,0,1.0,1.0,0,61,2.625
12,61,2,1,1,7,52,1,1,2,1,2.0,0,1,2,0,1.0,2.0,0,58,1.5
17,64,1,2,0,7,68,2,1,5,2,2.0,1,0,3,0,1.0,1.0,1,63,2.125
16,99,3,2,0,9,57,3,0,4,2,2.0,0,1,3,0,2.0,1.0,0,71,1.6
20,98,1,2,1,7,96,1,0,1,1,3.0,0,1,3,0,2.0,1.0,0,70,2.5
23,68,3,2,0,6,60,2,1,1,1,2.0,0,0,3,0,1.0,1.0,0,64,3.2857142857142856
23,66,3,1,0,6,53,1,1,2,2,2.0,0,1,1,0,2.0,3.0,1,63,3.2857142857142856
9,70,3,2,1,8,70,1,1,1,2,2.0,0,1,3,0,2.0,1.0,1,63,1.0
26,81,3,1,0,8,60,3,1,2,1,3.0,0,1,5,0,3.0,1.0,0,71,2.888888888888889
22,83,1,3,1,8,53,2,0,0,1,1.0,0,-1,2,0,3.0,1.0,0,65,2.4444444444444446
28,69,3,3,0,7,88,1,1,2,1,2.0,0,0,2,0,1.0,2.0,1,68,3.5
23,90,2,3,1,5,78,3,0,1,2,2.0,1,0,3,0,1.0,2.0,1,70,3.8333333333333335
27,72,3,3,1,8,53,2,1,3,2,1.0,0,0,3,0,1.0,3.0,0,68,3.0
23,97,2,3,0,7,73,2,0,3,1,2.0,1,-1,1,0,1.0,2.0,1,69,2.875
28,86,2,2,1,7,52,2,1,0,2,2.0,0,1,5,0,2.0,1.0,1,70,3.5
23,77,3,2,0,5,68,1,1,0,3,3.0,1,1,3,1,1.0,1.0,1,67,3.8333333333333335
19,92,1,3,1,6,68,2,1,2,2,2.0,0,0,2,0,1.0,1.0,0,69,2.7142857142857144
34,93,1,2,0,6,91,1,1,2,3,2.0,0,0,3,0,1.0,2.0,0,73,4.857142857142857
25,72,2,2,1,8,87,1,1,3,2,1.0,0,1,3,0,3.0,2.0,1,68,2.7777777777777777
23,74,3,2,0,8,95,2,1,2,1,2.0,0,-1,2,0,2.0,3.0,0,67,2.5555555555555554
12,97,2,3,1,7,57,1,1,0,1,2.0,1,1,4,0,2.0,2.0,0,67,1.5
12,67,2,3,1,8,77,2,1,2,1,3.0,1,1,3,0,2.0,1.0,1,64,1.3333333333333333
22,62,3,2,0,9,51,2,1,2,1,2.0,0,0,2,0,1.0,1.0,1,63,2.2
21,78,1,3,0,8,91,2,0,1,2,1.0,1,-1,5,0,3.0,1.0,0,67,2.3333333333333335
16,92,2,3,1,8,68,2,1,1,2,3.0,0,1,2,0,1.0,1.0,1,70,1.7777777777777777
21,91,3,2,1,6,53,3,1,1,2,2.0,0,1,3,0,3.0,1.0,0,71,3.0
30,97,2,3,1,6,66,3,1,1,2,2.0,1,0,2,0,2.0,1.0,1,74,4.285714285714286
24,81,2,3,1,9,64,3,1,2,3,1.0,0,1,3,0,1.0,1.0,1,70,2.4
13,64,1,1,0,6,88,2,1,1,2,2.0,0,0,2,0,2.0,2.0,0,59,1.8571428571428572
19,84,1,2,1,8,56,2,1,0,1,2.0,1,0,3,1,1.0,1.0,1,64,2.111111111111111
15,91,1,2,0,10,78,1,1,2,2,3.0,0,0,3,0,1.0,1.0,0,67,1.3636363636363635
18,64,2,2,1,8,90,2,1,1,1,2.0,0,0,3,0,1.0,1.0,1,63,2.0
18,67,1,3,1,7,87,2,1,5,1,1.0,0,1,2,0,2.0,1.0,1,66,2.25
17,60,2,2,1,5,97,2,1,1,2,2.0,1,-1,4,0,2.0,3.0,1,62,2.8333333333333335
12,84,1,2,0,7,50,2,1,3,3,3.0,0,0,3,0,1.0,1.0,1,65,1.5
19,95,3,3,1,9,68,2,1,3,3,2.0,0,1,4,0,2.0,3.0,1,73,1.9
17,87,3,3,1,7,68,3,1,1,2,3.0,0,1,2,0,1.0,1.0,1,70,2.125
2,99,2,1,1,9,52,1,1,0,2,2.0,0,0,4,0,1.0,1.0,1,62,0.2
32,63,2,3,0,8,91,2,0,2,3,1.0,0,1,5,1,1.0,1.0,0,68,3.5555555555555554
27,96,3,1,1,7,84,2,1,1,3,2.0,0,0,3,0,2.0,1.0,1,74,3.375
18,93,2,2,0,7,76,1,1,2,2,2.0,1,0,4,0,1.0,1.0,0,96,2.25
20,73,3,3,0,5,70,3,1,1,1,3.0,0,-1,2,0,1.0,2.0,1,66,3.3333333333333335
13,99,1,3,1,6,95,2,0,0,1,2.0,0,1,4,0,3.0,1.0,1,69,1.8571428571428572
30,72,3,3,1,6,63,2,1,1,1,2.0,0,0,3,0,3.0,1.0,0,70,4.285714285714286
31,96,2,1,1,8,67,2,1,2,2,2.0,1,0,3,0,2.0,1.0,1,73,3.4444444444444446
21,95,1,1,0,7,98,1,1,1,1,3.0,0,1,2,0,1.0,1.0,1,69,2.625
26,90,3,3,1,9,53,2,1,1,1,2.0,1,0,4,0,1.0,3.0,1,71,2.6
21,83,3,1,1,7,89,1,0,0,1,1.0,0,0,2,0,2.0,2.0,0,65,2.625
12,65,2,1,1,6,86,2,1,1,2,2.0,0,1,3,0,3.0,1.0,0,62,1.7142857142857142
18,81,3,3,0,6,95,1,1,1,2,2.0,0,1,3,0,1.0,1.0,1,69,2.5714285714285716
21,74,1,2,0,6,55,3,1,3,1,2.0,0,1,2,0,2.0,1.0,1,65,3.0
17,92,2,2,0,7,99,2,1,1,2,2.0,0,0,2,0,2.0,3.0,0,68,2.125
19,90,1,1,1,6,51,3,1,1,1,2.0,0,-1,3,1,3.0,1.0,1,65,2.7142857142857144
19,96,2,3,1,5,67,2,1,4,3,2.0,1,0,1,0,1.0,2.0,1,72,3.1666666666666665
20,61,3,3,1,9,54,2,1,2,3,2.0,1,1,4,0,3.0,1.0,1,67,2.0
20,92,2,1,0,7,53,2,1,2,2,3.0,1,1,2,0,2.0,3.0,1,68,2.5
14,98,1,2,0,7,98,2,0,0,2,3.0,0,1,3,0,1.0,1.0,1,68,1.75
16,92,2,2,0,6,86,1,0,2,2,2.0,1,0,3,1,2.0,1.0,0,66,2.2857142857142856
12,65,2,3,1,5,75,3,1,0,3,2.0,1,-1,2,0,1.0,2.0,1,62,2.0
26,63,2,2,1,7,55,2,1,2,2,3.0,0,0,4,0,1.0,3.0,1,65,3.25
7,61,1,3,1,4,76,3,1,1,2,2.0,1,1,5,0,1.0,3.0,0,60,1.4
27,85,3,2,1,8,66,2,1,2,1,3.0,1,0,4,1,1.0,2.0,1,70,3.0
28,85,2,2,1,6,64,1,1,1,1,2.0,0,0,1,0,1.0,2.0,1,68,4.0
18,99,2,3,1,7,81,1,1,1,2,2.0,0,0,3,0,3.0,1.0,1,72,2.25
4,76,2,2,1,8,90,2,1,2,3,2.0,0,1,2,0,1.0,2.0,0,63,0.4444444444444444
18,73,2,3,1,7,72,1,1,1,2,2.0,1,0,1,1,1.0,2.0,1,63,2.25
20,85,1,2,1,5,75,1,1,1,2,2.0,0,0,2,0,2.0,1.0,1,67,3.3333333333333335
14,93,2,1,1,9,83,1,1,4,2,2.0,0,0,2,0,3.0,1.0,0,68,1.4
17,97,2,2,0,5,56,1,1,2,3,2.0,0,1,3,0,1.0,1.0,0,69,2.8333333333333335
29,92,3,2,1,4,91,1,1,1,3,3.0,0,0,4,0,1.0,1.0,0,75,5.8
24,77,1,2,0,8,92,3,1,0,3,2.0,0,0,3,0,1.0,2.0,1,67,2.6666666666666665
14,85,3,3,1,5,77,2,1,2,1,3.0,0,1,3,0,1.0,1.0,1,69,2.3333333333333335
10,94,1,2,0,9,59,1,1,0,2,2.0,0,1,2,0,3.0,1.0,1,65,1.0
18,80,1,3,1,8,75,2,0,2,2,2.0,0,-1,4,0,1.0,1.0,1,65,2.0
19,69,2,2,1,7,55,1,1,1,1,2.0,0,1,4,0,2.0,1.0,0,63,2.375
23,67,1,2,0,6,88,2,1,2,2,2.0,1,0,4,0,1.0,1.0,1,65,3.2857142857142856
17,60,2,1,0,6,66,2,1,0,1,2.0,0,1,2,0,1.0,3.0,0,58,2.4285714285714284
23,89,3,3,1,6,66,1,1,0,1,3.0,1,1,3,0,1.0,2.0,1,70,3.2857142857142856
32,64,1,1,1,6,97,2,1,1,2,1.0,0,0,5,0,2.0,2.0,1,66,4.571428571428571
25,70,2,1,0,9,71,2,0,2,1,2.0,0,-1,2,0,2.0,1.0,0,63,2.5
20,72,2,1,1,6,89,1,1,1,1,2.0,1,-1,3,0,1.0,3.0,1,62,2.857142857142857
19,82,2,2,1,8,82,3,1,2,2,2.0,1,1,3,0,2.0,2.0,0,69,2.111111111111111
18,76,2,2,0,9,66,3,1,1,3,3.0,0,1,3,0,1.0,1.0,0,66,1.8
27,87,3,1,0,6,56,2,1,0,1,3.0,0,0,2,0,1.0,2.0,1,68,3.857142857142857
16,62,1,2,1,8,90,1,1,2,3,2.0,0,0,2,0,3.0,3.0,1,62,1.7777777777777777
20,65,3,2,0,6,88,2,1,0,2,3.0,0,-1,4,1,1.0,1.0,1,64,2.857142857142857
20,80,2,3,1,7,58,1,0,0,2,2.0,0,0,2,0,2.0,1.0,0,65,2.5
17,73,2,3,1,6,62,1,1,2,1,2.0,1,-1,3,0,2.0,3.0,1,64,2.4285714285714284
12,72,2,2,0,6,88,3,1,2,3,2.0,0,1,3,0,1.0,1.0,0,65,1.7142857142857142
22,63,2,2,1,7,99,1,1,3,2,2.0,1,0,4,0,1.0,2.0,1,65,2.75
20,96,1,2,1,5,92,2,1,0,2,2.0,0,0,3,0,2.0,1.0,0,70,3.3333333333333335
23,88,1,3,0,8,84,3,1,2,2,2.0,1,1,3,1,3.0,1.0,0,71,2.5555555555555554
17,65,2,2,1,5,96,1,1,2,2,3.0,0,1,3,0,2.0,2.0,1,65,2.8333333333333335
27,63,3,2,0,5,64,2,0,1,3,3.0,0,1,4,0,3.0,1.0,1,67,4.5
15,99,1,3,1,7,50,3,0,4,1,2.0,0,1,2,0,1.0,2.0,1,68,1.875
30,87,3,3,1,6,66,1,1,1,2,2.0,0,0,4,0,1.0,1.0,1,73,4.285714285714286
10,77,2,3,0,8,99,2,1,0,2,3.0,0,0,4,1,1.0,1.0,1,64,1.1111111111111112
23,88,3,3,0,7,94,1,0,3,1,2.0,1,1,1,0,1.0,1.0,1,71,2.875
23,90,2,3,0,5,53,2,1,2,2,3.0,1,1,2,0,1.0,1.0,0,70,3.8333333333333335
15,91,1,3,0,8,75,2,1,4,2,2.0,0,0,1,0,1.0,1.0,0,68,1.6666666666666667
23,79,3,2,1,7,54,2,1,2,1,2.0,1,0,4,0,2.0,2.0,0,68,2.875
28,77,1,3,1,7,89,2,1,3,1,2.0,0,1,3,1,1.0,3.0,1,68,3.5
7,60,2,3,1,10,69,1,1,0,1,2.0,1,1,3,0,2.0,2.0,0,59,0.6363636363636364
23,97,2,2,1,9,96,2,1,2,2,3.0,1,0,4,0,2.0,1.0,1,74,2.3
5,84,2,2,1,7,53,1,0,1,1,3.0,0,1,3,0,3.0,2.0,1,62,0.625
14,68,3,1,1,5,87,3,1,2,2,2.0,0,1,3,0,1.0,3.0,1,64,2.3333333333333335
30,97,3,3,0,5,70,2,1,0,3,2.0,0,1,2,0,3.0,1.0,1,76,5.0
17,97,3,2,1,9,63,2,1,2,1,2.0,0,1,2,0,1.0,1.0,1,70,1.7
13,100,3,2,0,6,76,2,0,0,1,1.0,0,1,5,0,3.0,1.0,1,69,1.8571428571428572
19,95,2,2,1,7,74,3,0,0,1,3.0,0,1,2,0,1.0,1.0,0,69,2.375
32,100,1,3,1,5,67,2,0,4,2,2.0,0,1,3,0,1.0,3.0,1,74,5.333333333333333
9,70,3,2,0,8,82,1,0,2,3,3.0,0,-1,2,0,1.0,1.0,0,62,1.0
14,94,2,2,0,9,83,3,1,2,1,3.0,0,1,3,0,3.0,2.0,1,70,1.4
29,93,1,2,1,9,54,2,0,4,1,3.0,0,1,3,0,1.0,1.0,1,71,2.9
31,69,2,1,1,6,80,1,1,4,2,2.0,0,-1,2,0,2.0,1.0,1,68,4.428571428571429
19,64,3,1,1,8,86,1,1,3,3,2.0,1,0,3,0,3.0,1.0,0,66,2.111111111111111
13,99,1,2,0,7,54,3,1,3,3,2.0,0,-1,3,0,1.0,3.0,1,67,1.625
33,72,3,2,0,8,83,1,1,3,1,3.0,1,0,4,0,1.0,1.0,1,71,3.6666666666666665
30,95,2,2,1,7,90,2,1,3,2,2.0,0,0,1,0,1.0,2.0,1,74,3.75
24,60,1,2,1,6,92,1,1,3,2,2.0,0,1,2,0,2.0,1.0,1,65,3.4285714285714284
15,61,3,1,1,9,52,2,1,1,2,2.0,1,0,3,0,1.0,2.0,0,60,1.5
20,79,3,3,1,7,85,1,1,2,2,2.0,0,0,2,0,2.0,2.0,1,69,2.5
19,70,2,2,1,6,90,1,1,2,1,2.0,1,1,3,0,1.0,2.0,1,65,2.7142857142857144
22,88,2,1,1,7,70,2,1,3,1,2.0,0,1,2,0,1.0,1.0,0,69,2.75
29,83,2,1,1,6,77,3,1,1,2,2.0,0,0,4,0,1.0,1.0,1,70,4.142857142857143
25,63,3,1,1,8,63,2,1,0,2,3.0,1,1,1,1,3.0,1.0,0,65,2.7777777777777777
14,67,1,1,1,7,66,1,1,0,1,2.0,0,0,4,0,1.0,3.0,0,57,1.75
28,76,2,2,1,6,75,1,1,0,2,3.0,0,1,2,0,1.0,1.0,0,68,4.0
22,67,3,3,0,10,58,2,1,2,3,1.0,0,0,3,0,3.0,1.0,1,67,2.0
24,92,2,2,0,5,69,2,1,2,2,2.0,1,-1,4,0,1.0,1.0,0,70,4.0
29,77,2,2,1,8,65,2,1,1,2,2.0,0,0,3,0,1.0,1.0,1,68,3.2222222222222223
13,64,3,3,1,7,62,2,1,1,1,2.0,0,0,1,0,2.0,2.0,0,62,1.625
20,79,3,2,1,5,74,2,1,1,1,2.0,0,0,5,0,1.0,3.0,1,67,3.3333333333333335
17,64,3,3,1,6,92,2,1,0,2,2.0,1,1,1,0,3.0,1.0,1,66,2.4285714285714284
11,65,2,1,1,5,62,2,1,2,2,3.0,0,0,2,0,2.0,3.0,0,60,1.8333333333333333
22,70,3,1,0,10,83,1,1,0,2,2.0,0,1,2,0,2.0,2.0,1,65,2.0
35,94,3,2,1,7,63,2,1,1,1,3.0,0,1,2,0,2.0,1.0,0,75,4.375
9,97,1,2,1,7,57,2,1,4,2,3.0,0,0,5,0,1.0,3.0,0,67,1.125
20,93,2,3,0,10,97,2,1,1,1,2.0,0,0,2,0,3.0,2.0,1,71,1.8181818181818181
24,73,1,1,1,6,82,2,1,0,2,2.0,0,-1,2,1,1.0,1.0,1,63,3.4285714285714284
21,71,3,2,1,9,55,1,1,2,3,3.0,0,1,1,0,3.0,2.0,1,67,2.1
19,82,3,2,0,8,82,1,1,2,1,2.0,1,-1,4,0,3.0,1.0,0,68,2.111111111111111
12,89,3,1,1,4,59,1,1,2,1,3.0,0,-1,4,0,1.0,1.0,1,65,2.4
21,100,1,3,0,6,94,2,0,1,3,2.0,0,1,3,0,2.0,2.0,0,72,3.0
15,65,2,2,0,8,62,2,1,1,2,2.0,0,0,4,0,1.0,2.0,0,61,1.6666666666666667
7,62,1,3,0,7,90,2,1,1,2,1.0,0,0,5,0,2.0,2.0,0,60,0.875
27,88,3,3,1,7,60,2,1,2,1,2.0,0,1,2,0,1.0,1.0,0,72,3.375
26,93,2,2,1,6,78,2,1,2,2,2.0,0,0,3,0,3.0,3.0,0,72,3.7142857142857144
20,94,1,2,1,6,96,2,1,2,2,2.0,1,-1,3,0,2.0,1.0,1,70,2.857142857142857
21,87,1,2,0,7,65,3,1,2,2,2.0,0,-1,3,1,2.0,1.0,1,67,2.625
26,98,2,2,0,10,54,2,1,0,1,3.0,1,0,1,0,3.0,1.0,1,71,2.3636363636363638
21,80,2,1,1,6,78,2,1,0,2,2.0,1,-1,2,0,3.0,1.0,0,66,3.0
25,97,3,3,0,6,59,1,1,0,1,3.0,0,1,2,0,1.0,1.0,0,72,3.5714285714285716
18,99,2,2,1,7,86,2,0,1,3,2.0,0,0,4,0,1.0,2.0,0,70,2.25
28,94,2,1,1,5,80,2,1,2,3,2.0,0,-1,2,0,1.0,2.0,0,71,4.666666666666667
22,72,1,1,1,8,67,3,1,2,2,2.0,0,-1,4,0,2.0,3.0,1,64,2.4444444444444446
21,68,2,2,1,5,85,2,0,3,3,2.0,0,1,2,0,2.0,2.0,1,66,3.5
12,82,3,1,0,5,62,1,1,2,2,2.0,0,1,4,0,1.0,1.0,1,64,2.0
22,78,2,2,1,5,96,2,1,0,1,2.0,0,0,3,0,1.0,2.0,1,67,3.6666666666666665
15,95,1,1,0,5,67,3,1,3,2,2.0,0,1,3,0,1.0,2.0,0,67,2.5
16,64,3,1,0,9,88,2,1,1,2,3.0,0,1,3,0,1.0,1.0,1,64,1.6
15,70,1,2,0,8,63,1,1,0,2,2.0,1,1,4,0,1.0,2.0,0,61,1.6666666666666667
14,90,3,3,1,8,86,2,1,4,2,2.0,1,-1,2,0,1.0,1.0,0,99,1.5555555555555556
33,64,2,2,0,8,52,1,0,3,3,2.0,0,1,4,0,1.0,1.0,1,67,3.6666666666666665
28,73,2,3,1,7,65,3,1,3,3,3.0,0,1,3,0,3.0,1.0,1,72,3.5
32,75,1,1,0,7,55,2,1,1,2,2.0,0,0,4,0,1.0,2.0,1,66,4.0
13,85,1,3,1,9,73,3,1,3,2,3.0,0,1,2,0,3.0,2.0,1,68,1.3
20,66,3,1,0,9,72,1,1,1,2,3.0,0,1,1,0,2.0,1.0,0,64,2.0
12,94,3,3,0,5,68,3,1,1,3,2.0,0,0,2,0,1.0,1.0,1,69,2.0
16,78,2,3,0,10,99,1,1,0,1,2.0,0,1,4,0,1.0,3.0,0,65,1.4545454545454546
14,97,1,3,0,5,62,2,0,1,2,2.0,0,0,4,1,3.0,3.0,0,66,2.3333333333333335
27,79,3,3,1,6,90,1,1,3,2,3.0,0,1,4,0,1.0,1.0,1,73,3.857142857142857
18,71,2,2,1,7,72,1,1,0,1,2.0,0,0,4,0,1.0,1.0,0,63,2.25
26,66,2,2,1,7,67,3,1,3,2,2.0,0,-1,4,0,1.0,2.0,0,66,3.25
24,60,2,2,1,10,60,1,1,3,1,3.0,1,0,2,0,3.0,1.0,0,65,2.1818181818181817
34,81,2,2,1,9,82,1,1,1,2,3.0,0,-1,2,0,1.0,1.0,1,71,3.4
11,64,2,1,1,8,67,3,0,1,2,2.0,0,0,2,1,2.0,1.0,1,58,1.2222222222222223
28,76,2,2,0,9,91,2,1,0,1,3.0,1,0,3,0,1.0,2.0,1,68,2.8
27,84,2,2,0,8,98,2,1,0,1,2.0,0,0,4,0,1.0,2.0,1,69,3.0
14,71,3,1,1,6,61,1,1,0,1,2.0,0,1,3,0,3.0,1.0,0,63,2.0
26,67,2,2,1,8,56,2,1,1,2,2.0,0,-1,5,0,2.0,1.0,0,66,2.888888888888889
22,91,2,2,1,7,66,2,0,0,3,3.0,0,-1,3,0,2.0,1.0,0,69,2.75
19,98,2,1,1,6,73,2,1,3,1,2.0,1,-1,3,0,2.0,1.0,1,69,2.7142857142857144
15,64,3,2,0,9,65,2,1,2,2,2.0,0,0,2,0,1.0,1.0,1,63,1.5
16,66,1,3,1,7,99,2,1,1,1,2.0,0,1,3,0,2.0,1.0,0,65,2.0
32,98,1,3,0,5,89,2,1,2,3,1.0,1,1,3,0,2.0,1.0,1,76,5.333333333333333
20,62,3,2,1,6,98,3,1,0,3,3.0,0,0,3,0,3.0,1.0,1,67,2.857142857142857
25,99,1,2,0,8,69,2,0,1,1,3.0,0,1,3,0,3.0,2.0,1,70,2.7777777777777777
15,60,2,1,0,9,65,2,1,1,2,3.0,0,-1,5,0,2.0,2.0,1,60,1.5
15,95,3,1,0,8,70,2,1,2,3,3.0,0,0,3,1,1.0,1.0,0,68,1.6666666666666667
26,72,2,2,1,8,76,2,1,1,2,2.0,0,-1,3,0,3.0,1.0,1,68,2.888888888888889
12,98,1,3,1,6,87,2,1,2,1,2.0,1,0,3,0,3.0,1.0,0,70,1.7142857142857142
18,73,2,3,1,7,94,3,1,1,3,2.0,1,0,3,0,3.0,2.0,0,68,2.25
20,86,3,3,0,7,73,2,1,3,1,1.0,0,0,3,1,1.0,1.0,1,69,2.5
21,63,2,2,1,7,64,2,1,0,1,2.0,0,-1,3,0,1.0,1.0,0,62,2.625
19,70,3,1,0,7,66,2,1,1,3,1.0,1,0,4,0,2.0,2.0,1,64,2.375
22,91,3,2,0,6,85,1,1,2,2,2.0,1,1,2,0,1.0,2.0,0,71,3.142857142857143
24,81,2,2,1,8,78,2,1,1,1,2.0,0,1,2,0,1.0,1.0,1,68,2.6666666666666665
24,97,3,2,0,5,74,3,1,0,2,1.0,0,0,5,0,1.0,1.0,0,72,4.0
14,77,2,2,1,5,60,1,1,1,3,3.0,1,-1,3,0,3.0,3.0,1,64,2.3333333333333335
18,95,2,3,1,6,94,2,1,6,1,3.0,0,0,3,0,1.0,3.0,0,73,2.5714285714285716
27,78,2,3,0,8,89,1,1,0,1,2.0,0,0,3,0,3.0,1.0,0,69,3.0
25,99,1,2,0,8,57,2,1,1,2,1.0,1,1,3,0,3.0,2.0,1,70,2.7777777777777777
12,98,2,3,0,4,68,2,1,3,1,3.0,0,0,2,0,1.0,1.0,0,69,2.4
22,73,2,1,0,8,77,2,1,1,3,2.0,0,0,3,0,1.0,3.0,1,64,2.4444444444444446
8,95,2,2,0,7,73,1,1,2,2,2.0,1,0,2,0,2.0,1.0,1,66,1.0
20,94,2,2,1,6,70,3,1,1,2,2.0,0,0,2,0,1.0,2.0,0,69,2.857142857142857
31,68,3,2,0,7,86,1,1,1,1,2.0,1,1,3,0,1.0,2.0,0,68,3.875
14,85,2,1,1,5,53,2,1,4,2,2.0,0,0,3,0,1.0,1.0,1,65,2.3333333333333335
15,63,3,1,1,7,74,2,1,4,1,2.0,0,-1,2,0,1.0,2.0,1,62,1.875
25,93,3,3,1,5,63,2,1,2,3,2.0,0,1,2,0,3.0,1.0,0,75,4.166666666666667
11,67,2,2,1,6,54,1,1,0,1,2.0,0,1,3,0,1.0,1.0,0,60,1.5714285714285714
16,63,2,3,1,6,73,2,1,0,2,2.0,0,0,4,0,2.0,1.0,1,63,2.2857142857142856
24,76,2,1,1,8,59,2,1,2,2,2.0,0,1,4,0,2.0,3.0,1,66,2.6666666666666665
16,83,3,2,1,7,63,2,1,0,2,2.0,0,0,3,0,3.0,1.0,0,67,2.0
19,94,1,2,1,8,75,2,1,1,2,2.0,0,-1,3,0,2.0,2.0,0,68,2.111111111111111
24,99,2,2,1,5,99,2,1,0,1,2.0,0,1,3,0,1.0,2.0,0,72,4.0
23,78,1,2,0,7,84,3,1,0,1,2.0,1,0,3,0,2.0,1.0,1,66,2.875
22,62,2,2,1,8,64,2,1,0,1,2.0,0,0,3,0,3.0,1.0,0,63,2.4444444444444446
18,90,2,3,1,9,69,2,1,1,3,3.0,1,1,3,0,2.0,2.0,0,71,1.8
22,83,1,2,1,5,70,3,1,2,1,2.0,0,1,3,0,2.0,3.0,1,67,3.6666666666666665
19,78,2,2,1,6,58,2,1,1,1,2.0,0,0,3,0,3.0,1.0,1,66,2.7142857142857144
23,72,3,2,0,8,58,2,0,2,1,3.0,1,1,2,0,2.0,1.0,0,66,2.5555555555555554
17,80,3,3,0,9,57,2,1,4,1,2.0,0,1,2,0,2.0,1.0,1,68,1.7
19,74,2,2,0,7,76,3,1,1,3,2.0,0,0,3,0,2.0,1.0,0,66,2.375
14,90,3,2,1,5,84,2,1,0,1,2.0,0,-1,3,0,3.0,1.0,0,68,2.3333333333333335
20,82,3,2,1,5,80,2,1,3,1,2.0,0,0,1,1,2.0,1.0,0,68,3.3333333333333335
15,95,1,2,1,7,99,1,1,0,3,3.0,0,0,2,0,1.0,1.0,0,68,1.875
13,82,2,3,0,8,56,1,1,2,1,3.0,1,0,3,0,3.0,1.0,1,66,1.4444444444444444
22,70,3,1,0,7,99,2,1,1,1,3.0,1,1,2,0,1.0,2.0,1,66,2.75
21,94,2,3,0,5,73,1,1,0,2,3.0,0,0,3,0,3.0,3.0,0,70,3.5
25,82,3,2,1,9,61,1,1,1,3,2.0,0,-1,2,0,1.0,1.0,1,68,2.5
17,68,2,2,1,6,97,3,1,2,3,1.0,0,-1,3,0,1.0,2.0,1,65,2.4285714285714284
22,85,1,3,1,8,73,3,1,1,2,2.0,1,1,3,0,2.0,1.0,1,70,2.4444444444444446
23,74,2,2,0,4,67,2,1,3,3,2.0,1,-1,5,0,1.0,3.0,1,66,4.6
23,94,2,3,1,9,61,2,0,0,2,2.0,0,-1,1,1,3.0,2.0,0,68,2.3
15,78,2,2,1,6,63,3,1,1,2,2.0,1,0,2,1,2.0,2.0,1,64,2.142857142857143
